strategy,symbol,date,direction,score,result,rMult,entry,sl,tp,rr,w1_in_favor,w1_touching_ema,w1_candle_rejection,w1_pattern,d1_in_favor,d1_aoi,d1_touching_ema,d1_candle_rejection,d1_structure_rejection,d1_pattern,h4_in_favor,h4_ema_touch,h4_candle_rejection,h4_pattern
SAF_CHECKLIST,GBPCHF,2010-03-19,SHORT,5,loss,-1.02,1.59365,1.62195,1.53705,2.00,1,0,0,1,1,1,0,0,0,0,1,0,0,0
SAF_CHECKLIST,GBPJPY,2010-03-19,SHORT,5,loss,-1.01,135.98000,139.35500,129.23000,2.00,1,0,0,0,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,USDJPY,2010-03-19,SHORT,6,win,1.80,90.54500,90.80000,90.03500,2.00,1,0,0,0,1,1,1,0,1,0,0,1,0,0
SAF_CHECKLIST,EURGBP,2010-03-19,LONG,5,loss,-1.05,0.90125,0.89150,0.92075,2.00,1,0,0,0,1,0,0,0,0,0,1,1,1,0
SAF_CHECKLIST,XAUUSD,2010-03-19,LONG,5,loss,-1.07,1105.46700,1098.29100,1123.25800,2.48,1,0,0,0,1,1,0,0,1,0,1,0,0,0
SAF_CHECKLIST,CHFJPY,2010-03-19,SHORT,5,loss,-1.07,85.40000,86.13500,83.93000,2.00,1,0,1,0,1,1,0,0,0,0,0,1,0,0
SAF_CHECKLIST,USDCHF,2010-03-19,SHORT,7,loss,-1.11,1.06020,1.06465,1.05130,2.00,1,1,0,0,0,1,1,0,0,0,1,1,0,1
SAF_CHECKLIST,GBPCHF,2010-03-19,SHORT,5,loss,-1.02,1.59205,1.62195,1.53225,2.00,1,0,0,1,1,1,0,0,0,0,1,0,0,0
SAF_CHECKLIST,USDCAD,2010-03-19,SHORT,5,loss,-1.07,1.01620,1.02315,1.00230,2.00,1,0,1,0,1,0,0,0,0,0,1,1,0,0
SAF_CHECKLIST,EURJPY,2010-03-19,SHORT,6,loss,-1.02,122.57000,125.06000,117.59000,2.00,1,0,0,0,1,0,0,0,1,1,1,1,0,0
SAF_CHECKLIST,CHFJPY,2010-03-22,SHORT,5,loss,-1.07,85.11500,85.84500,83.65500,2.00,1,0,0,0,1,0,1,0,0,0,0,1,0,1
SAF_CHECKLIST,EURCAD,2010-03-22,SHORT,5,win,1.93,1.37930,1.38610,1.36570,2.00,1,0,0,0,1,0,0,0,1,0,1,1,0,0
SAF_CHECKLIST,XAUUSD,2010-03-22,LONG,5,loss,-1.04,1101.21600,1088.03600,1127.57600,2.00,1,0,0,0,1,1,0,0,1,0,1,0,0,0
SAF_CHECKLIST,AUDCHF,2010-03-22,LONG,7,win,1.82,0.96672,0.96401,0.97214,2.00,0,0,1,0,1,1,0,1,1,0,1,1,0,0
SAF_CHECKLIST,EURJPY,2010-03-22,SHORT,5,loss,-1.02,122.20500,125.06000,116.49500,2.00,1,0,0,0,1,0,0,0,1,1,1,0,0,0
SAF_CHECKLIST,AUDUSD,2010-03-22,LONG,6,win,1.87,0.90931,0.90548,0.91697,2.00,1,0,0,0,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,USDJPY,2010-03-22,SHORT,6,win,1.83,90.50000,90.80000,89.90000,2.00,1,0,0,0,1,1,1,0,1,0,0,1,0,0
SAF_CHECKLIST,EURAUD,2010-03-22,SHORT,6,timeout,0.79,1.48480,1.50560,1.44320,2.00,1,0,0,0,1,0,0,1,1,0,1,1,0,0
SAF_CHECKLIST,USDCHF,2010-03-22,SHORT,7,loss,-1.05,1.06320,1.07305,1.04350,2.00,1,1,0,0,0,1,1,1,0,0,1,1,0,0
SAF_CHECKLIST,NZDJPY,2010-03-22,SHORT,6,loss,-1.03,63.37000,64.81500,60.48000,2.00,1,1,0,0,1,0,1,1,0,0,0,1,0,0
SAF_CHECKLIST,USDCAD,2010-03-22,SHORT,5,timeout,1.27,1.02150,1.03210,1.00030,2.00,1,0,0,0,1,1,0,0,0,0,1,1,0,0
SAF_W1_REJECTION_D1_AOI,NZDUSD,2010-03-22,LONG,0,timeout,1.24,0.70020,0.69630,0.71525,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAF_CHECKLIST,NZDUSD,2010-03-22,LONG,6,timeout,1.24,0.70020,0.69630,0.71525,3.86,1,0,1,0,1,1,0,1,0,0,1,0,0,0
SAF_CHECKLIST,NZDJPY,2010-03-22,SHORT,6,loss,-1.04,63.48000,64.81500,60.81000,2.00,1,1,0,0,1,0,1,1,0,0,0,1,0,0
SAF_CHECKLIST,GBPCHF,2010-03-22,SHORT,5,loss,-1.02,1.59445,1.62195,1.53945,2.00,1,0,0,1,1,0,0,0,0,0,1,1,0,0
SAF_CHECKLIST,USDCHF,2010-03-22,SHORT,7,loss,-1.07,1.05795,1.06465,1.04455,2.00,1,1,0,0,0,1,1,1,0,0,1,1,0,0
SAF_CHECKLIST,AUDUSD,2010-03-22,LONG,5,loss,-1.09,0.91526,0.90946,0.92686,2.00,1,0,0,0,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,NZDUSD,2010-03-22,LONG,8,timeout,-0.20,0.70525,0.69865,0.71845,2.00,1,0,1,0,1,1,1,1,0,0,1,1,0,0
SAF_CHECKLIST,CHFJPY,2010-03-22,SHORT,6,loss,-1.06,85.07500,85.84500,83.53500,2.00,1,0,0,0,1,0,1,0,0,0,0,1,1,1
SAF_CHECKLIST,USDJPY,2010-03-22,SHORT,6,loss,-1.06,90.02000,90.80000,88.46000,2.00,1,0,0,0,1,1,1,0,1,0,0,1,0,0
SAF_CHECKLIST,GBPUSD,2010-03-22,SHORT,5,timeout,-0.57,1.50700,1.53815,1.44470,2.00,1,0,1,0,1,0,0,0,0,0,1,1,0,0
SAF_CHECKLIST,USDCAD,2010-03-22,SHORT,5,loss,-1.13,1.01925,1.02315,1.01145,2.00,1,0,0,0,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,EURCAD,2010-03-22,SHORT,6,win,1.93,1.37905,1.38610,1.36495,2.00,1,0,0,0,1,0,0,0,1,0,1,1,1,0
SAF_CHECKLIST,XAUUSD,2010-03-22,LONG,5,loss,-1.04,1099.70200,1088.03600,1123.03400,2.00,1,0,0,0,1,1,0,0,1,0,1,0,0,0
SAF_CHECKLIST,EURAUD,2010-03-22,SHORT,6,timeout,0.49,1.47825,1.50560,1.42355,2.00,1,0,0,0,1,0,0,1,1,0,1,1,0,0
SAF_CHECKLIST,AUDCHF,2010-03-22,LONG,7,win,1.88,0.96826,0.96401,0.97676,2.00,0,0,1,0,1,1,0,1,1,0,1,1,0,0
SAF_CHECKLIST,EURJPY,2010-03-22,SHORT,5,loss,-1.02,121.79500,125.06000,115.26500,2.00,1,0,0,0,1,0,0,0,1,1,1,0,0,0
SAF_CHECKLIST,NZDJPY,2010-03-22,SHORT,6,loss,-1.04,63.67000,64.81500,61.38000,2.00,1,1,0,0,1,0,1,1,0,0,0,1,0,0
SAF_CHECKLIST,CHFJPY,2010-03-22,SHORT,5,loss,-1.07,85.17000,85.84500,83.82000,2.00,1,0,0,0,1,0,1,0,0,0,0,1,0,1
SAF_CHECKLIST,EURAUD,2010-03-22,SHORT,6,timeout,0.44,1.47645,1.50560,1.41815,2.00,1,0,0,0,1,0,0,1,1,0,1,1,0,0
SAF_CHECKLIST,AUDUSD,2010-03-22,LONG,5,loss,-1.06,0.91771,0.90946,0.93421,2.00,1,0,0,0,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,EURJPY,2010-03-22,SHORT,6,loss,-1.02,122.18000,125.06000,116.42000,2.00,1,0,0,0,1,0,0,0,1,1,1,1,0,0
SAF_CHECKLIST,USDJPY,2010-03-22,SHORT,6,loss,-1.08,90.15000,90.80000,88.85000,2.00,1,0,0,0,1,1,1,0,1,0,0,1,0,0
SAF_CHECKLIST,EURCAD,2010-03-22,SHORT,5,win,1.91,1.38080,1.38610,1.37020,2.00,1,0,0,0,1,0,0,0,1,0,1,1,0,0
SAF_CHECKLIST,XAUUSD,2010-03-22,LONG,6,loss,-1.04,1100.26200,1088.03600,1124.71400,2.00,1,0,0,0,1,1,0,0,1,0,1,0,1,0
SAF_CHECKLIST,NZDUSD,2010-03-22,LONG,8,timeout,-0.42,0.70635,0.69865,0.72175,2.00,1,0,1,0,1,1,1,1,0,0,1,1,0,0
SAF_CHECKLIST,USDCHF,2010-03-22,SHORT,7,loss,-1.08,1.05840,1.06465,1.04590,2.00,1,1,0,0,0,1,1,1,0,0,1,1,0,0
SAF_CHECKLIST,AUDCHF,2010-03-22,LONG,7,loss,-1.07,0.97121,0.96401,0.98561,2.00,0,0,1,0,1,1,0,1,1,0,1,1,0,0
SAF_CHECKLIST,USDCAD,2010-03-22,SHORT,6,loss,-1.11,1.01875,1.02315,1.00995,2.00,1,0,0,0,1,1,0,0,0,0,1,1,1,0
SAF_CHECKLIST,GBPCHF,2010-03-22,SHORT,5,loss,-1.02,1.59760,1.62195,1.54890,2.00,1,0,0,1,1,0,0,0,0,0,1,1,0,0
SAF_CHECKLIST,GBPUSD,2010-03-22,SHORT,5,timeout,-0.56,1.50950,1.53815,1.45220,2.00,1,0,1,0,1,0,0,0,0,0,1,1,0,0
SAF_CHECKLIST,XAUUSD,2010-03-23,LONG,5,loss,-1.07,1095.37300,1088.03600,1110.04700,2.00,1,0,0,0,1,1,0,0,1,0,1,0,0,0
SAF_CHECKLIST,AUDCHF,2010-03-23,LONG,7,loss,-1.09,0.97105,0.96519,0.98277,2.00,0,0,1,0,1,0,0,1,1,0,1,1,1,0
SAF_CHECKLIST,NZDUSD,2010-03-23,LONG,6,loss,-1.15,0.70330,0.70005,0.70980,2.00,1,0,1,0,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,USDCHF,2010-03-23,SHORT,7,loss,-1.13,1.06215,1.06610,1.05425,2.00,1,1,0,0,0,1,1,0,0,0,1,1,0,1
SAF_CHECKLIST,CHFJPY,2010-03-23,SHORT,6,loss,-1.09,85.03500,85.57500,83.95500,2.00,1,0,0,0,1,1,1,0,1,0,0,1,0,0
SAF_CHECKLIST,GBPCHF,2010-03-23,SHORT,5,loss,-1.02,1.59210,1.62195,1.53240,2.00,1,0,0,1,1,0,0,0,0,0,1,1,0,0
SAF_CHECKLIST,USDCAD,2010-03-23,SHORT,6,win,2.02,1.02205,1.02435,1.01690,2.24,1,0,0,0,1,1,0,1,0,0,1,1,0,0
SAF_CHECKLIST,USDJPY,2010-03-23,SHORT,6,loss,-1.11,90.33000,90.77000,89.45000,2.00,1,0,0,0,1,1,1,0,1,0,0,1,0,0
SAF_CHECKLIST,EURJPY,2010-03-23,SHORT,5,loss,-1.02,121.79000,125.06000,115.25000,2.00,1,0,0,0,1,0,0,0,0,1,1,0,1,0
SAF_CHECKLIST,XAUUSD,2010-03-23,LONG,5,loss,-1.04,1103.88400,1092.52900,1126.59400,2.00,1,0,0,0,1,1,0,0,1,0,0,1,0,0
SAF_CHECKLIST,GBPUSD,2010-03-23,SHORT,5,timeout,-0.40,1.50670,1.53815,1.44380,2.00,1,0,1,0,1,0,0,0,0,0,1,1,0,0
SAF_CHECKLIST,NZDJPY,2010-03-23,SHORT,7,loss,-1.05,63.74000,64.81500,61.59000,2.00,1,1,0,0,1,0,1,0,1,1,0,1,0,0
SAF_CHECKLIST,GBPCHF,2010-03-23,SHORT,6,loss,-1.02,1.59120,1.62195,1.52970,2.00,1,0,0,1,1,0,0,0,0,0,1,1,1,0
SAF_CHECKLIST,CHFJPY,2010-03-23,SHORT,5,loss,-1.12,85.43500,85.84500,84.61500,2.00,1,0,0,0,1,1,0,0,1,0,0,1,0,0
SAF_CHECKLIST,USDJPY,2010-03-23,SHORT,6,loss,-1.09,90.24000,90.77000,89.18000,2.00,1,0,0,0,1,1,1,0,1,0,0,1,0,0
SAF_CHECKLIST,AUDCHF,2010-03-23,LONG,6,loss,-1.11,0.96988,0.96519,0.97926,2.00,0,0,1,0,1,0,0,1,1,0,1,1,0,0
SAF_CHECKLIST,NZDUSD,2010-03-23,LONG,6,loss,-1.08,0.70645,0.70005,0.71925,2.00,1,0,1,0,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,USDCAD,2010-03-23,SHORT,6,loss,-1.07,1.01755,1.02435,1.00395,2.00,1,0,0,0,1,1,0,1,0,0,1,1,0,0
SAF_CHECKLIST,EURJPY,2010-03-23,SHORT,5,loss,-1.02,122.13500,125.06000,116.28500,2.00,1,0,0,0,1,0,0,0,0,1,1,1,0,0
SAF_CHECKLIST,USDCHF,2010-03-23,SHORT,5,loss,-1.05,1.05610,1.06610,1.03610,2.00,1,0,0,0,0,1,0,0,0,0,1,1,0,1
SAF_CHECKLIST,EURJPY,2010-03-23,SHORT,6,loss,-1.02,122.04500,125.06000,116.01500,2.00,1,0,0,0,1,0,0,0,0,1,1,1,1,0
SAF_CHECKLIST,USDJPY,2010-03-23,SHORT,6,loss,-1.14,90.40000,90.77000,89.66000,2.00,1,0,0,0,1,1,1,0,1,0,0,1,0,0
SAF_CHECKLIST,CHFJPY,2010-03-23,SHORT,5,loss,-1.14,85.47500,85.84500,84.73500,2.00,1,0,0,0,1,1,0,0,1,0,0,1,0,0
SAF_CHECKLIST,AUDUSD,2010-03-23,LONG,5,loss,-1.05,0.91931,0.90838,0.94117,2.00,1,0,0,0,1,0,0,0,0,0,1,1,1,0
SAF_CHECKLIST,NZDJPY,2010-03-23,SHORT,5,loss,-1.06,63.94000,64.81500,62.19000,2.00,1,0,0,0,1,0,0,0,1,1,0,1,0,0
SAF_CHECKLIST,GBPCHF,2010-03-23,SHORT,6,loss,-1.02,1.59095,1.62195,1.52895,2.00,1,0,0,1,1,0,0,0,0,0,1,1,1,0
SAF_CHECKLIST,XAUUSD,2010-03-23,LONG,5,loss,-1.04,1105.26900,1092.52900,1130.74900,2.00,1,0,0,0,1,1,0,0,1,0,0,1,0,0
SAF_CHECKLIST,GBPUSD,2010-03-23,SHORT,5,timeout,-0.39,1.50445,1.53815,1.43705,2.00,1,0,1,0,1,0,0,0,0,0,1,1,0,0
SAF_CHECKLIST,USDCHF,2010-03-23,SHORT,6,loss,-1.06,1.05750,1.06610,1.04030,2.00,1,0,0,0,0,1,1,0,0,0,1,1,0,1
SAF_CHECKLIST,AUDCHF,2010-03-23,LONG,6,loss,-1.07,0.97202,0.96519,0.98568,2.00,0,0,1,0,1,0,0,1,1,0,1,1,0,0
SAF_CHECKLIST,NZDUSD,2010-03-23,LONG,7,loss,-1.07,0.70730,0.70005,0.72180,2.00,1,0,1,0,1,0,1,0,0,0,1,1,1,0
SAF_CHECKLIST,EURGBP,2010-03-23,LONG,5,loss,-1.09,0.89725,0.89150,0.90875,2.00,1,0,0,0,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,USDCAD,2010-03-23,SHORT,6,loss,-1.06,1.01600,1.02435,0.99930,2.00,1,0,0,0,1,1,0,1,0,0,1,1,0,0
SAF_CHECKLIST,CHFJPY,2010-03-24,SHORT,6,loss,-1.12,85.42500,85.84500,84.58500,2.00,1,0,0,0,1,1,1,0,1,0,0,1,0,0
SAF_CHECKLIST,NZDUSD,2010-03-24,LONG,7,loss,-1.20,0.70250,0.70005,0.70740,2.00,1,0,1,0,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,EURGBP,2010-03-24,LONG,5,timeout,-0.88,0.89255,0.87485,0.92795,2.00,1,0,0,0,1,1,1,0,0,0,1,0,0,0
SAF_CHECKLIST,USDCAD,2010-03-24,SHORT,5,loss,-1.21,1.02195,1.02435,1.01655,2.25,1,0,0,0,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,EURJPY,2010-03-24,SHORT,6,loss,-1.02,122.02000,125.06000,115.94000,2.00,1,0,0,0,1,1,0,0,0,1,1,1,0,0
SAF_CHECKLIST,NZDJPY,2010-03-24,SHORT,6,loss,-1.08,64.20000,64.81500,62.97000,2.00,1,0,0,0,1,1,0,0,1,1,0,1,0,0
SAF_CHECKLIST,AUDUSD,2010-03-24,LONG,5,loss,-1.13,0.91226,0.90838,0.92002,2.00,1,0,0,0,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,GBPCHF,2010-03-24,SHORT,7,loss,-1.02,1.60015,1.62195,1.55655,2.00,1,0,0,1,1,1,0,0,1,0,1,1,0,0
SAF_CHECKLIST,AUDCHF,2010-03-24,LONG,5,loss,-1.05,0.97590,0.96519,0.99732,2.00,0,0,1,0,1,0,0,0,1,0,1,1,0,0
SAF_CHECKLIST,GBPJPY,2010-03-24,SHORT,5,loss,-1.02,136.69500,139.35500,131.37500,2.00,1,0,0,0,1,0,0,0,1,0,1,1,0,0
SAF_CHECKLIST,GBPUSD,2010-03-24,SHORT,5,loss,-1.03,1.49570,1.51120,1.46470,2.00,1,0,1,0,1,0,0,0,1,0,1,0,0,0
SAF_CHECKLIST,GBPUSD,2010-03-24,SHORT,5,loss,-1.03,1.49125,1.51120,1.45135,2.00,1,0,1,0,1,0,0,0,1,0,1,0,0,0
SAF_CHECKLIST,NZDUSD,2010-03-24,LONG,7,win,2.29,0.70210,0.70005,0.70730,2.54,1,0,1,0,1,1,1,0,0,0,1,1,0,0
SAF_W1_REJECTION_D1_AOI,NZDUSD,2010-03-24,LONG,0,win,2.29,0.70210,0.70005,0.70730,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAF_CHECKLIST,AUDCHF,2010-03-24,LONG,5,loss,-1.13,0.97176,0.96800,0.97928,2.00,0,0,1,0,1,0,0,0,1,0,1,1,0,0
SAF_CHECKLIST,EURGBP,2010-03-24,LONG,6,loss,-1.15,0.89485,0.89150,0.90155,2.00,1,0,0,0,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,GBPCHF,2010-03-24,SHORT,7,loss,-1.07,1.59450,1.60195,1.57960,2.00,1,0,0,1,1,1,0,0,1,0,1,1,0,0
SAF_CHECKLIST,AUDUSD,2010-03-24,LONG,6,loss,-1.15,0.90881,0.90548,0.91706,2.48,1,0,0,0,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,USDCAD,2010-03-24,SHORT,5,win,1.91,1.02680,1.03210,1.01620,2.00,1,0,0,0,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,GBPJPY,2010-03-24,SHORT,5,loss,-1.02,137.04000,139.35500,132.41000,2.00,1,0,0,0,1,0,0,0,1,0,1,1,0,0
SAF_CHECKLIST,EURJPY,2010-03-24,SHORT,6,loss,-1.02,122.64500,125.06000,117.81500,2.00,1,0,0,0,1,1,0,0,0,1,1,1,0,0
SAF_CHECKLIST,NZDJPY,2010-03-24,SHORT,5,loss,-1.17,64.52000,64.81500,63.70000,2.78,1,0,0,0,1,1,0,0,1,1,0,0,0,0
SAF_CHECKLIST,USDCHF,2010-03-24,SHORT,5,loss,-1.13,1.06920,1.07305,1.05915,2.61,1,0,0,0,0,1,0,0,0,0,1,1,1,0
SAF_CHECKLIST,NZDJPY,2010-03-24,SHORT,5,loss,-1.18,64.66000,64.94000,63.80000,3.07,1,0,0,0,1,1,0,0,1,1,0,0,0,0
SAF_CHECKLIST,CHFJPY,2010-03-24,SHORT,6,loss,-1.18,85.86000,86.13500,85.31000,2.00,1,0,0,0,1,1,0,0,1,0,0,1,1,0
SAF_CHECKLIST,AUDUSD,2010-03-24,LONG,6,loss,-1.19,0.90806,0.90548,0.91665,3.33,1,0,0,0,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,GBPUSD,2010-03-24,SHORT,5,loss,-1.02,1.48815,1.51120,1.44205,2.00,1,0,1,0,1,0,0,0,1,0,1,0,0,0
SAF_CHECKLIST,GBPCHF,2010-03-24,SHORT,7,loss,-1.10,1.59690,1.60195,1.58680,2.00,1,0,0,1,1,1,0,0,1,0,1,1,0,0
SAF_CHECKLIST,AUDCHF,2010-03-24,LONG,5,loss,-1.08,0.97429,0.96800,0.98687,2.00,0,0,1,0,1,0,0,0,1,0,1,1,0,0
SAF_CHECKLIST,EURJPY,2010-03-24,SHORT,6,loss,-1.02,122.79000,125.06000,118.25000,2.00,1,0,0,0,1,1,0,0,0,1,1,1,0,0
SAF_CHECKLIST,EURGBP,2010-03-24,LONG,6,loss,-1.13,0.89525,0.89150,0.90275,2.00,1,0,0,0,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,GBPJPY,2010-03-24,SHORT,5,loss,-1.02,137.14000,139.35500,132.71000,2.00,1,0,0,0,1,0,0,0,1,0,1,1,0,0
SAF_W1_REJECTION_D1_AOI,NZDUSD,2010-03-24,LONG,0,win,2.97,0.70175,0.70005,0.70730,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAF_CHECKLIST,NZDUSD,2010-03-24,LONG,7,win,2.97,0.70175,0.70005,0.70730,3.26,1,0,1,0,1,1,1,0,0,0,1,1,0,0
SAF_CHECKLIST,USDCAD,2010-03-24,SHORT,5,win,1.93,1.02515,1.03210,1.01125,2.00,1,0,0,0,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,GBPUSD,2010-03-25,SHORT,7,loss,-1.03,1.49410,1.51120,1.45990,2.00,1,0,1,0,1,0,0,1,1,0,1,1,0,0
SAF_CHECKLIST,GBPCHF,2010-03-25,SHORT,9,win,1.92,1.59620,1.60245,1.58370,2.00,1,0,0,1,1,1,0,1,1,0,1,1,1,0
SAF_CHECKLIST,EURCHF,2010-03-25,SHORT,5,loss,-1.05,1.42720,1.43715,1.40730,2.00,1,0,0,0,1,0,0,1,0,0,1,1,0,0
SAF_CHECKLIST,GBPJPY,2010-03-25,SHORT,6,loss,-1.03,137.56000,139.35500,133.97000,2.00,1,0,0,0,1,1,0,0,1,0,1,1,0,0
SAF_CHECKLIST,NZDUSD,2010-03-25,LONG,6,loss,-1.06,0.70745,0.69935,0.72365,2.00,1,0,1,0,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,EURJPY,2010-03-25,SHORT,6,loss,-1.02,122.99500,125.06000,118.86500,2.00,1,0,0,0,1,1,0,0,0,1,1,1,0,0
SAF_CHECKLIST,EURGBP,2010-03-25,LONG,8,win,1.84,0.89400,0.89095,0.90010,2.00,1,0,0,0,1,1,1,1,0,0,1,1,1,0
SAF_CHECKLIST,USDCAD,2010-03-25,SHORT,6,loss,-1.06,1.01985,1.02815,1.00325,2.00,1,0,0,0,1,1,0,0,0,0,1,1,0,1
SAF_CHECKLIST,AUDUSD,2010-03-25,LONG,5,loss,-1.11,0.91306,0.90838,0.92242,2.00,1,0,0,0,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,USDCHF,2010-03-25,SHORT,5,loss,-1.11,1.06830,1.07305,1.05880,2.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,AUDCHF,2010-03-25,LONG,5,loss,-1.07,0.97546,0.96800,0.99038,2.00,0,0,1,0,1,0,0,0,1,0,1,1,0,0
SAF_CHECKLIST,AUDCHF,2010-03-25,LONG,5,loss,-1.07,0.97528,0.96800,0.98984,2.00,0,0,1,0,1,0,0,0,1,0,1,1,0,0
SAF_CHECKLIST,USDCAD,2010-03-25,SHORT,6,loss,-1.05,1.01875,1.02815,0.99995,2.00,1,0,0,0,1,1,0,0,0,0,1,1,0,1
SAF_CHECKLIST,GBPUSD,2010-03-25,SHORT,6,loss,-1.02,1.48820,1.51120,1.44220,2.00,1,0,1,0,1,0,0,1,1,0,1,0,0,0
SAF_CHECKLIST,EURJPY,2010-03-25,SHORT,7,loss,-1.04,123.67500,125.06000,120.90500,2.00,1,0,0,0,1,1,1,0,0,1,1,1,0,0
SAF_CHECKLIST,NZDUSD,2010-03-25,LONG,5,loss,-1.06,0.70830,0.69935,0.72620,2.00,1,0,1,0,1,0,0,0,0,0,1,1,0,0
SAF_CHECKLIST,EURGBP,2010-03-25,LONG,7,loss,-1.09,0.89650,0.89095,0.90760,2.00,1,0,0,0,1,1,1,1,0,0,1,1,0,0
SAF_CHECKLIST,GBPCHF,2010-03-25,SHORT,8,loss,-1.05,1.59195,1.60245,1.57095,2.00,1,0,0,1,1,1,0,1,1,0,1,1,0,0
SAF_CHECKLIST,EURCHF,2010-03-25,SHORT,5,loss,-1.15,1.42735,1.43065,1.42075,2.00,1,0,0,0,1,0,0,1,0,0,1,1,0,0
SAF_CHECKLIST,GBPJPY,2010-03-25,SHORT,5,loss,-1.04,137.94000,139.35500,135.11000,2.00,1,0,0,0,1,1,0,0,1,0,1,0,0,0
SAF_CHECKLIST,AUDUSD,2010-03-25,LONG,5,loss,-1.15,0.91177,0.90838,0.91855,2.00,1,0,0,0,1,1,0,0,0,0,1,1,0,0
SAF_CHECKLIST,GBPUSD,2010-03-25,SHORT,6,loss,-1.02,1.48165,1.51120,1.42255,2.00,1,0,1,0,1,0,0,1,1,0,1,0,0,0
SAF_CHECKLIST,AUDUSD,2010-03-25,LONG,7,win,1.95,0.90719,0.89782,0.92593,2.00,1,0,0,0,1,1,1,0,0,0,1,1,0,1
SAF_CHECKLIST,EURJPY,2010-03-25,SHORT,6,loss,-1.03,123.12500,125.06000,119.25500,2.00,1,0,0,0,1,1,0,0,0,1,1,1,0,0
SAF_CHECKLIST,EURGBP,2010-03-25,LONG,7,loss,-1.09,0.89630,0.89095,0.90700,2.00,1,0,0,0,1,1,1,1,0,0,1,1,0,0
SAF_CHECKLIST,USDCAD,2010-03-25,SHORT,6,loss,-1.14,1.02455,1.02815,1.01695,2.11,1,0,0,0,1,1,0,0,0,0,1,1,0,1
SAF_CHECKLIST,NZDUSD,2010-03-25,LONG,6,win,1.87,0.70315,0.69935,0.71075,2.00,1,0,1,0,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,AUDCHF,2010-03-25,LONG,5,loss,-1.08,0.97400,0.96800,0.98600,2.00,0,0,1,0,1,0,0,0,1,0,1,1,0,0
SAF_CHECKLIST,GBPCHF,2010-03-25,SHORT,8,loss,-1.04,1.59095,1.60245,1.56795,2.00,1,0,0,1,1,1,0,1,1,0,1,1,0,0
SAF_CHECKLIST,GBPJPY,2010-03-25,SHORT,6,loss,-1.02,137.35000,139.35500,133.34000,2.00,1,0,0,0,1,1,0,0,1,0,1,1,0,0
SAF_CHECKLIST,EURCHF,2010-03-25,SHORT,5,loss,-1.11,1.42615,1.43065,1.41715,2.00,1,0,0,0,1,0,0,1,0,0,1,1,0,0
SAF_CHECKLIST,AUDUSD,2010-03-26,LONG,7,win,1.94,0.90641,0.89782,0.92359,2.00,1,0,0,0,1,1,1,0,0,0,1,1,0,1
SAF_CHECKLIST,EURAUD,2010-03-26,SHORT,6,loss,-1.06,1.47685,1.48525,1.46005,2.00,1,0,0,0,1,1,0,0,1,0,1,1,0,0
SAF_CHECKLIST,NZDUSD,2010-03-26,LONG,6,loss,-1.08,0.70550,0.69935,0.71780,2.00,1,0,1,0,1,0,1,0,0,0,1,1,0,0
SAF_CHECKLIST,EURJPY,2010-03-26,SHORT,5,loss,-1.05,124.04500,125.06000,122.01500,2.00,1,0,0,0,1,0,1,0,0,1,1,0,0,0
SAF_CHECKLIST,AUDCHF,2010-03-26,LONG,5,loss,-1.17,0.96821,0.96519,0.97590,2.55,0,0,1,0,1,0,0,0,1,0,1,1,0,0
SAF_CHECKLIST,GBPJPY,2010-03-26,SHORT,6,loss,-1.14,137.76000,138.12500,137.03000,2.00,1,0,0,0,1,1,0,0,1,0,1,1,0,0
SAF_CHECKLIST,GBPCHF,2010-03-26,SHORT,6,loss,-1.03,1.58830,1.60590,1.55310,2.00,1,0,0,1,1,0,0,0,1,0,1,1,0,0
SAF_CHECKLIST,EURCAD,2010-03-26,SHORT,5,win,1.94,1.37585,1.38365,1.36025,2.00,1,0,0,0,1,1,0,0,0,0,1,1,0,0
